record_id,label_true,affiliation
2101,1962,OGI/OHSU
2990,2990,Ohio State University
76,2990,"Ohio State University, Columbus, OH"
1831,1962,OHSU/OGI
7122,6605,"One Microsoft Way, Redmond WA"
3734,347,Oracle
2218,347,Oracle
4208,347,"Oracle +Corp., Redwood Shores, CA"
9528,347,Oracle Corp.
9532,347,Oracle Corp.
2808,347,"Oracle Corp., Redwood Shores, CA"
3517,347,Oracle Corporation
6905,347,Oracle Corporation
7166,347,"Oracle Corporation, CA"
7148,347,"Oracle Corporation, Nashua NH"
1990,347,"Oracle Corporation, Nashua, NH"
3550,347,"Oracle Corporation, Nashua, NH, USA"
7146,347,"Oracle Corporation, NEDC, Nashua NH"
6623,347,"Oracle Corporation, New England Development Center, One Oracle Driv e, Nashua, NH"
7664,347,"Oracle Corporation, One Oracle Drive, Nashua, NH 03062, USA; e-mail: ning.an&commat;oracle.com"
1219,347,"Oracle Corporation, Oracle Parway, Redwood Shores, CA"
319,347,"Oracle Corporation, Redwood City, CA"
6320,347,"Oracle Corporation, Redwood City, CA, USA"
1592,347,"Oracle Corporation, Redwood Shores"
311,347,"Oracle Corporation, Redwood Shores CA"
806,347,"Oracle Corporation, Redwood Shores, CA"
3391,347,"Oracle Corporation, Redwood Shores, CA, USA"
8513,347,"Oracle Corporation, USA"
2553,347,"Oracle USA 400, Oracle Parkway, Redwood Shores, CA"
4976,347,"Oracle USA Inc, Redwood Shores, CA"
6315,347,"Oracle USA, Nashua, NH, USA"
9646,347,"Oracle USA, Redwood City, CA"
5873,347,"Oracle USA, Redwood City, CA, USA"
792,347,"Oracle USA, Redwood Shores, CA"
2580,347,"Oracle, Nashua, NH"
3896,347,"Oracle, Nashua, NH, USA"
343,347,"Oracle, One Oracle Drive, Nashua, NH"
370,347,"Oracle, Redwood Shores, CA"
5614,347,"Oracle, Redwood Shores, CA, USA"
6036,347,"Oracle, Redwood, CA, Switzerland"
9270,347,"Oracle, St. Louis, USA"
6652,6652,"Oregon Graduate Institue of Science Technology, CSE, 20000 N.W. Walker Road, P.O.Box 91000, Portland"
7592,6652,Oregon Graduate Institute of Science and Technology
9089,9089,Oxford University
3299,9089,"Oxford University, Oxford, UK"
6141,9089,"Oxford University, Oxford, United Kingdom"
5670,9089,"Oxford University, Oxford, United Kngdm"
5162,5162,"Peking University, Beijing, China"
3940,861,Pennsylvania State University
5079,861,"Pennsylvania State University, PA"
2274,861,"Pennsylvania State University, University Park, PA"
9422,861,"Pennsylvania State University, University Park, USA"
6326,861,"Pennsylvania State, University Park, PA, USA"
2051,2051,"Persistent Systems Private Limited, Bhageerath, Pune, India"
1312,2051,"Persistent Systems Pvt. Ltd., Pune"
1296,2051,"Persistent Systems, Pune, India"
8726,6673,"Philipps Universität Marburg, Germany"
4291,6673,Philipps University Marburg
8186,6673,"Philipps University, Marburg, Germany"
7377,6673,"Philipps-University Marburg, Marburg, Germany"
4682,4258,"Piazza Leonardo da Vinci, Milano, Italy"
8741,8741,"Pisa KDD Laboratory, Computer Science Department, University of Pisa, Pisa, Italy 56127"
8739,5273,"Pisa KDD Laboratory, ISTI---CNR, Pisa, Italy 56124"
8738,5273,"Pisa KDD Laboratory, ISTI---CNR, Pisa, Italy 56124 and Pisa KDD Laboratory, Computer Science Department, University of Pisa, Pisa, Italy 56127"
6597,1348,Ploytechnic Univ.
4854,4854,Pohang University of Science and Technology
8493,4854,"Pohang University of Science and Technology, Gyungbuk, Korea"
3842,4258,Politecnico di Milano
7776,4258,"Politecnico di Milano, Dipartimento di Elettronica e Informazione, Piazza L. Da Vinci, 32, 20133 Milano, Italy; E-mail: pozzi@elet.polimi.it"
7814,4258,"Politecnico di Milano, Dipartimento di Elettronica e Informazione, Piazza Leonardo da Vinci 32, 20133 Milano, Italy; E-mail: barbara.pernici@polimi.it"
6334,4258,"Politecnico di Milano, Milan, Italy"
4618,4258,"Politecnico di Milano, Milano, Italy"
7740,4258,"Politecnico di Milano, Milano, Italy; e-mail: pernici@elet.polimi.it"
9044,4258,"Politecnico di Milano, Piazza Leonardo da Vinci, Milano, Italy"
7583,8871,"Politecnico di Torino, Torino, Italy"
8111,4258,"Politecnico di Torino, Turin, Italy"
9382,1053,"Polytechnic Institute of New York University, Brooklyn, USA 11201"
4829,1348,Polytechnic University
9445,9445,Pontificia Universidad Católica de Chile
9404,9445,"Pontificia Universidad Católica de Chile, Chile"
2821,9681,Portland State University
5445,9681,"Portland State University, Portand, OR"
3059,9681,"Portland State University, Portland, OR"
9796,9681,"Portland State University, Portland, OR, USA"
6555,9499,"Praktische Informatik IV, FernUniversitäit Hagen, D-58084, Hagen, Germany"
4985,4985,Princeton University
2480,4985,"Princeton University, Princeton, NJ"
5997,4985,"Princeton University, Princeton, NJ, USA"
3961,3961,"PRISM Laboratory, University of Versailles, France"
988,3961,"PRISM Laboratory, Versailles, France"
8026,8026,"Procom Technology Inc., Irvine, California, CA"
3689,8026,"Procom Technology, Irvine, CA, USA"
6540,2051,PSPL Ltd. Pune
9636,861,PSU
809,809,"PTU NetWeaver AS TREX, SAP AG, Walldorf, Germany"
3279,9445,PUC Chile
1394,8769,Purdue University
7284,8769,"Purdue University West Lafayette, IN"
4748,8769,"Purdue University, Lafayette, IN"
8061,8769,"Purdue University, USA"
272,8769,"Purdue University, West Lafayette"
8,8769,"Purdue University, West Lafayette, IN"
5795,8769,"Purdue University, West Lafayette, IN, USA"
436,8769,"Purdue University, West Lafayette, Indiana"
8761,8769,"Purdue University, West Lafayette, USA"
8619,8619,"Queen Mary, University of London, London, UK E1 4NS"
9502,7881,"R.A. Computer Technology Institute and Computer Engineering and Informatics Department, University of Patras, Rio, Greece"
251,3894,"RA Computer Technology Institute, Athens, Greece"
2438,1607,Renmin University of China
2425,1607,"Renmin University of China, Beijing, China"
4564,4564,"Rensselaer Polytechnic Institute, Troy, New York"
3196,4564,"Rensselaer Polytechnic Institute, Troy, NY"
6635,1472,"Retail Solutions Group, NCR Corporation"
5716,5716,"RMIT University, Melbourne, Australia"
8789,5716,"RMIT University, Victoria, Australia"
7792,1451,"Robert H. Smith School of Business and UMIACS, University of Maryland, College Park, MD 20742, USA"
8369,9063,"Robotics Institute, Carnegie-Mellon University"
9495,3308,"Room 511B, William M.W. Mong Engineering Building, The Chinese University of Hong Kong, Shatin, Hong Kong"
9493,3308,"Room 609, William M.W. Mong Engineering Building, The Chinese University of Hong Kong, Shatin, Hong Kong"
9494,4502,"Room 707, Sir Run Run Shaw Building, Hong Kong Baptist University, Kowloon Tong, Hong Kong"
4,7795,Rutgers University
8204,7795,"Rutgers University, Murray Hill, NJ"
8759,7795,"Rutgers University, Newark, USA"
9434,7795,"Rutgers University, Newark, USA 07102"
4476,7795,"Rutgers University, Piscataway, NJ"
5866,7795,"Rutgers University, Piscataway, NJ, USA"
3402,6682,RWTH Aachen
2626,6682,"RWTH Aachen University, Aachen, Germany"
114,6682,"RWTH Aachen University, Germany"
1459,6682,"RWTH Aachen, Informatik V (Information Systems), Aachen, Germany"
8914,6682,"RWTH, Aachen, Germany"
2681,8550,"Saarland University Database Group, Saarbrücken, Germany"
5098,8550,"Saarland University, Saarbrücken, Germany"
5840,5840,"Samsung Electronics Co., Ltd., Hwang, South Korea"
6276,5840,"Samsung Electronics Co., Ltd., Hwasung-City, South Korea"
824,5840,"Samsung Electronics, Hwasung, Gyeonggi-Do, Korea"
1288,7987,San Diego Supercomputer Center
1684,7987,"San Diego Supercomputer Center, University of California San Diego"
7656,7987,"San Diego Supercomputer Center, University of California San Diego, La Jolla, CA"
1016,7987,"San Diego Supercomputer Center, University of California, San Diego"
882,7987,"San Diego Supercomputer Center, University of California, San Diego, CA"
2097,6256,Santa Clara University
8257,6256,"Santa Clara University, Santa Clara, CA"
4592,809,SAP
3102,809,"SAP AG, Dietmar-Hopp-Allee, Walldorf, Germany"
6324,809,"SAP AG, Hidelberg, Germany"
810,809,"SAP AG, Walldorf, Germany"
9368,809,"SAP AG, Walldorf, Germany 69190"
4617,4617,"SAP Labs, Palo Alto, CA"
2039,4617,"SAP Research Center Palo Alto, LLC, Palo Alto, CA"
8717,6684,"SAPIENZA Università di Roma, Roma, Italy"
1954,4867,"School of Comp. Sci., Florida Intl. University, Miami, FL"
8872,8884,"School of Computer and Communication Sciences EPFL, Lausanne, Switzerland 1010"
8371,8884,"School of Computer and Communication Sciences, École Polytechnique Fédérale de Lausanne, (EPFL), Switzerland"
2637,8884,"School of Computer and Communication Sciences, Switzerland"
7939,1211,"School of Computer Engineering, Nanyang Technological University"
8689,1211,"School of Computer Engineering, Nanyang Technological University, Singapore, Singapore"
9327,1211,"School of Computer Engineering, Nanyang Technological University, Singapore, Singapore 639798"
6562,6562,"School of Computer Engr, Seoul National University, Seoul, Korea"
1261,2131,"School of Computer Science & Engineering, The University of New South Wales, Sydney, NSW, Australia"
8139,2131,"School of Computer Science and Engineering University of New South Wales, Australia"
8352,393,"School of Computer Science and Engineering, The Hebrew University of Jerusalem, Israel"
1326,393,"School of Computer Science and Engineering, The Hebrew University of Jerusalem, Jerusalem, Israel"
7771,2131,"School of Computer Science and Engineering, The University of New South Wales, Sydney 2052 NSW, Australia; E-mail: anne@cse.unsw.edu.au"
8842,8841,"School of Computer Science and Engineering, University of New South Wales, NICTA, Sydney, Australia NSW 2052"
7886,2131,"School of Computer Science and Engineering, University of New South Wales, Sydney, NSW 2052 Australia; e-mail: boualem@cse.unsw.edu.au"
1766,2131,"School of Computer Science and Engineering, University of NSW, Australia and NICTA, Australia"
8516,5716,"School of Computer Science and Information Technology, RMIT University, Australia"
9353,5716,"School of Computer Science and Information Technology, RMIT University, Melbourne, Australia"
7670,9063,"School of Computer Science, Carnegie Mellon University, 5000 Forbes Avenue, Pittsburg, PA 15213-3891, USA; e-mail: natassa&commat;cmu.edu"
6472,9063,"School of Computer Science, Carnegie Mellon University, Pittsburgh, PA"
1857,4867,"School of Computer Science, Florida International University, Miami, FL"
8819,8819,"School of Computer Science, The University of Oklahoma, Norman, USA 73019"
780,6686,"School of Computer Science, University of Manchester, Manchester, UK"
9335,6686,"School of Computer Science, University of Manchester, Manchester, UK M13 9PL"
1926,8748,"School of Computer Science, University of Waterloo"
8059,8748,"School of Computer Science, University of Waterloo, Canada"
1448,8748,"School of Computer Science, University of Waterloo, Waterloo, Canada"
8538,8748,"School of Computer Science, University of Waterloo, Waterloo, Canada N2L 3G1"
6468,6468,"School of Computing Science, Simon Fraser University"
6738,6468,"School of Computing Science, Simon Fraser University, B.C., Canada"
6690,6468,"School of Computing Science, Simon Fraser University, Burnaby, BC, Canada"
6979,6468,"School of Computing Science, Simon Fraser University, Canada"
1268,8694,"School of Computing, National University of Singapore"
6694,8694,"School of Computing, National University of Singapore, Lower Kent Ridge Road, Singapore"
1474,8694,"School of Computing, National University of Singapore, Singapore"
8095,5162,"School of Computing, National University of Singapore, Singapore and School of Electronics Engineering and Computer Science, Peking University, P.R. China"
5621,8694,"School of Computing, National University of Singapore, Singapore, Singapore"
6776,6562,"School of Electrical Engineering and Computer Science, Seoul National University"
8832,6562,"School of Electrical Engineering and Computer Science, Seoul National University, Seoul, South Korea 151-742"
843,842,"School of Informatics, Indiana University, Bloomington"
7936,6779,"School of Information and Computer Science, University of California, CA 92697-3425, Irvine, USA"
1727,6779,"School of Information and Computer Sciences University of California, Irvine, CA"
514,514,"School of Information Systems, Singapore Management University, Singapore"
8508,8508,"School of Information Technology and Electrical Engineering, The University of Queensland, Australia"
9305,8508,"School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Australia"
9355,8508,"School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Australia 4072"
8837,8508,"School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Australia QLD 4072"
8834,8834,"School of Information Technology and Engineering, University of Ottawa, Ottawa, Canada"
6676,7930,"School of Information Technology, IIT Bombay, India"
733,8769,"School of Mechanical Engineering, Purdue University, West Lafayette, Indiana"
2255,6562,Seoul National Univ.
1782,6562,Seoul National University
1987,6562,"Seoul National University, School of Electrical Eng. and Computer Science, Seoul, Korea"
59,6562,"Seoul National University, Seoul, Korea"
5105,6562,"Seoul National University, Seoul, South Korea"
9206,7021,"SERC/CSA, Indian Institute of Science, Bangalore, India"
9333,347,"Server Manageability, Oracle, Redwood Shores, USA 94065"
9726,9726,"Shanghai Jiao Tong University, China"
6451,9726,"Shanghai Jiao Tong University, Shanghai, China"
5894,9726,"Shanghai JiaoTong University, Shang Hai, China"
2711,9726,"Shanghai JiaoTong University, Shanghai, China"
3745,3745,Shibaura Institute of Technology
7662,3745,"Shibaura Institute of Technology, Saitama-City, Saitama, Japan"
4609,4609,"Siebel Systems, San Mateo CA"
3864,4609,"Siebel Systems, San Mateo, CA, USA"
2611,2611,Siemens Corporate Research
341,8887,"Siemens Corporate Research, Princeton, NJ"
6888,2611,"Siemens Technology-to-Business Center, 1995 University Ave, Suite 375, Berkeley, California"
1156,6468,Simon Fraser U.
2440,6468,Simon Fraser University
919,6468,"Simon Fraser University, Burnaby, BC, Canada"
9374,6468,"Simon Fraser University, Burnaby, Canada"
72,6468,"Simon Fraser University, Canada"
1807,6468,"Simon Fraser University, School of Computing Science, Burnaby BC, Canada"
6402,6468,"Simon Fraser University, Vancouver, Canada"
3219,514,Singapore Management University
2275,514,"Singapore Management University, Singapore"
5556,514,"Singapore Management University, Singapore, Singapore"
9626,8338,SLAC
7324,8694,"SoC, National University of Singapore"
1601,1601,"Software AG, Darmstadt, Germany"
7703,1601,Software AG; e-mail: Thorsten.Fiebig@softwareag.com
741,5840,"Software Laboratories, Samsung Electronics Co., Ltd., Suwon-City, Gyeonggi-Do, Korea"
7440,7888,"Southwest Texas State University, San Marcos, Texas"
1561,347,"Spatial Technologies, Oracle Corporation, Nashua, New Hampshire"
542,8338,Stanford
7579,8338,"Stanford Univ., Stanford, CA"
113,8338,Stanford University
844,8338,Stanford University InfoLab
1859,8338,"Stanford University, Computer Science Department, Stanford, CA"
1508,8338,"Stanford University, Palo Alto"
1591,8338,"Stanford University, Palo Alto, CA"
8645,8338,"Stanford University, Palo Alto, USA"
1872,8338,"Stanford University, Stanford"
144,8338,"Stanford University, Stanford, CA"
7673,8338,"Stanford University, Stanford, CA 94305, USA; e-mail: rada&commat;cs.stanford.edu"
5772,8338,"Stanford University, Stanford, CA, USA"
1182,8338,"Stanford University, Stanford, California"
6233,8338,"Stanford University, Stanford, California, USA"
6423,8338,"Stanford University, Stanford, USA"
8082,8338,"Stanford University, USA"
2054,2054,"Stata Labs, Inc."
2053,2054,"Stata Labs, Inc., UC Santa Cruz"
1686,8823,State University of New York at Buffalo
2382,773,State University of New York at Stony Brook
2061,8823,"State University of New York, at Buffalo"
8383,8381,"Statistics Group, Rovira i Virgili University of Tarragona, Catalonia"
6873,6873,Steven Institute of Technology
1082,6873,Stevens Institute of Technology
7711,6873,"Stevens Institute of Technology, Castle Point on Hudson, Hoboken, NJ 07030, USA; e-mail: scho@puma.mt.att.com"
1129,773,Stony Brook University
183,773,"Stony Brook University, Stony Brook, NY"
9180,8691,Sun Yat-Sen University
3089,705,SUNY at Binghamton
458,705,"SUNY at Binghamton, Binghamton, NY"
4822,8823,SUNY Buffalo
5488,8823,"SUNY Buffalo, Buffalo, NY"
6161,8823,"SUNY Buffalo, Buffalo, NY, USA"
3662,3662,Surromed Inc
3451,3662,"Surromed, Palo Alto, CA, USA"
7865,1640,"Swiss Federal Institute of Technology (ETH) Zurich, Institute of Information Systems, ETH Zentrum, 8092 Zurich, Switzerland; E-mail: tuerker@inf.ethz.ch"
7632,1640,"Swiss Federal Institute of Technology (ETH), Zürich, Switzerland"
7908,1640,"Swiss Federal Institute of Technology (ETHZ), Zürich, Switzerland"
7585,1640,"Swiss Federal Institute of Technology,  Zürich, Switzerland"
1146,1640,"Swiss Federal Institute of Technology, ETH Zentrum, Zurich, Switzerland"
1148,1640,"Swiss Federal Institute of Technology, ETH Zentrum, Zurich, SwitzerlandSwiss Federal Institute of Technology, ETH Zentrum, Zurich, Switzerland"
3891,3891,Sybase France
6302,3891,"Sybase, Inc., Paris, France"
4372,4372,"Syracuse University, Syracuse, NY"
5664,4372,"Syracuse University, Syracuse, NY, USA"
1336,6718,T. J. Watson Resch. Ctr.
50,6718,"T. J. Watson Research Center, IBM"
3846,3846,Tavant
7630,3846,Tavant Technologies
1092,7930,"TCS Lab for Internet Research, Department of Computer Science and Engineering, Indian Institute of Technology Bombay, Mumbai, India"
1330,7930,"TCS Lab for Internet Research, Dept of Comp Science and Engg, Indian Institute of Technology Bombay, Mumbai, India"
3143,3143,Technical University of Crete
9349,3143,"Technical University of Crete, Chania, Greece"
4301,3143,"Technical University of Crete, Crete, Greece"
6231,536,"Technical University of Dortmund, Dortmund, Germany"
5599,1143,"Technical University of Munich, Munich, Germany"
3751,979,Technical University of Wien
4835,6866,Technion
425,6866,"Technion - IIT, Haifa, Israel"
8131,6866,"Technion - Israel Institute of Technology, Israel"
8323,6866,"Technion---Israel Institute of Technology, Haifa, Israel"
2685,6866,"Technion---Israel Institute of Technology, Technion City, Haifa, Israel"
718,6866,"Technion, Haifa, Israel"
679,5136,"Technische Universität Dresden, Dresden, Germany"
8649,5136,"Technische Universität Dresden, Dresden, Germany 01062"
6280,1143,"Technische Universität München, Garching, Germany"
467,1143,"Technische Universität München, Germany"
7823,1143,"Technische Universität München, Institut für Informatik, 81667 München, Germany; E-mail: kossmann@in.tum.de"
397,1143,"Technische Universität München, Munich, Germany"
1762,979,"Technische Universität Wien, Vienna, Austria"
7617,979,"Technische Universität Wien, Wien, Austria"
394,7815,Tel Aviv University
2688,7815,"Tel Aviv University, Israel"
3119,7815,"Tel Aviv University, Tel Aviv, Israel"
7397,7815,Tel-Aviv University
8830,7815,"Tel-Aviv University, Tel-Aviv, Israel"
3632,3632,Telcordia Technologies
6628,3632,"Telcordia Technologies, Morristown, NJ"
3526,3632,"Telcordia, Morristown, NJ, USA"
3071,8141,Telecom ParisTech
3265,1472,Teradata
6296,6296,"Teradata Corporation, Elsegundo, CA, USA"
8889,1472,"Teradata Division, NCR Corporation, Los Angeles, USA 90245"
9562,1472,"Teradata, El Segundo, CA"
6299,6296,"Teradata, Elsegundo, CA, USA"
4231,1472,"Teradata, NCR, San Diego, CA"
9561,1472,"Teradata, San Diego, CA"
5823,1472,"Teradata, San Diego, CA, USA"
5068,7888,Texas State University
6123,7888,"Texas State University-San Marcos, San Marcos, TX, USA"
1239,4246,"The Boeing Company, Seattle, WA"
70,3308,The Chinese University of Hong Kong
2461,3308,"The Chinese University of Hong Kong, China"
2363,3308,"The Chinese University of Hong Kong, Hong Kong"
48,3308,"The Chinese University of Hong Kong, Hong Kong, China"
9231,3308,"The Chinese University of Hong Kong, New Territories, Hong Kong"
195,3308,"The Chinese University of Hong Kong, Shatin, Hong Kong"
9376,3308,"The Chinese University of Hong Kong, Shatin, Hong Kong, China"
8435,8435,"The College of William and Mary, USA"
64,8435,"The College of William and Mary, Williamsburg, VA"
599,393,The Hebrew University
2203,9458,"The Hebrew University of Jerusalem, Edmond J. Safra Campus Jerusalem, Israel"
5729,393,"The Hebrew University of Jerusalem, Jerusalem, Israel"
721,393,"The Hebrew University, Jerusalem, Israel"
2228,268,The Hong Kong Polytechnic University
5709,268,"The Hong Kong Polytechnic University, Hong Kong, Hong Kong"
6,268,"The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong"
9175,1810,The Hong Kong University of Science and Technology
9232,1810,"The Hong Kong University of Science and Technology, Clear Water Bay, Hong Kong"
7623,1810,"The Hong Kong University of Science and Technology, Clearwater Bay, Hong Kong"
9276,1810,"The Hong Kong University of Science and Technology, Hong Kong"
51,1810,"The Hong Kong University of Science and Technology, Hong Kong, China"
5566,1810,"The Hong Kong University of Science and Technology, Hong Kong, Hong Kong"
8774,1810,"The Hong Kong University of Science and Technology, Kowloon, Hong Kong"
7153,6590,The Johns Hopkins University
299,4591,The MITRE Corporation
8314,8314,"The MITRE Corporation, McLean, VA"
6174,4591,"The MITRE Corporation, McLean, VA, USA"
1452,8314,"The MITRE Corporation, McLean, Virginia"
1450,1451,"The MITRE Corporation, McLean, Virginia and Computer Science Department, Center for Automation Research and Institute for Advanced Computer Studies, University of Maryland at College Park"
1936,1451,"The MITRE Corporation, McLean, Virginia and Computer Science Department, Center for Automation Research, and Institute for Advanced Computer Studies, University of Maryland at College Park"
8421,4591,"The MITRE Corporation, USA"
746,2990,The Ohio State University
173,2990,"The Ohio State University, Columbus, OH"
5661,2990,"The Ohio State University, Columbus, OH, USA"
6178,2990,"The Ohio State University, Columbus, USA"
8350,861,"The Penn State University, USA"
6070,861,"The Pennsylvania State University, University Park, PA, USA"
9387,9458,"The Selim and Rachel Benin School of Engineering and Computer Science, The Hebrew University of Jerusalem, Jerusalem, Israel 91094"
1932,9458,"The Selim and Rachel Benin School of Engineering and Computer Science, The Hebrew University, Jerusalem"
3446,3446,"The TimesTen Team, Mountain View, CA, USA"
7628,1734,The University of British Columbia
7967,1734,"The University of British Columbia, Vancouver, BC, Canada"
2226,8992,The University of Hong Kong
7,8992,"The University of Hong Kong, Hong Kong"
5710,8992,"The University of Hong Kong, Hong Kong, Hong Kong"
8313,1451,"The University of Maryland at College Park, College Park, MD"
8312,1451,"The University of Maryland at College Park/The MITRE Corporation, McLean, VA"
5715,9351,"The University of Melbourne, Melbourne, Australia"
8788,9351,"The University of Melbourne, Victoria, Australia"
8309,1480,"The University of Michigan---Dearborn, Dearborn, MI"
66,2131,The University of New South Wales
3310,2131,"The University of New South Wales, Australia"
2840,2131,"The University of New South Wales, Sydney, Australia"
7439,2131,"The University of New South Wales, Sydney, NSW, Australia"
2676,8508,The University of Queensland
8465,8508,"The University of Queensland, Australia"
4573,8508,"The University of Queensland, Brisbane, Australia"
9191,8508,"The University of Queensland, National ICT Australia (NICTA), Brisbane"
7591,7591,The University of Texas at Arlington
4041,7591,"The University of Texas at Arlington, Arlington, TX"
6649,7591,"The University of Texas at Arlington, CSE, 416 Yates Street, P.O.Box 19015, Arlington, TX"
4279,7989,"The University of Texas at Dallas, Richardson, TX"
3291,9332,The University of Tokyo
9258,2038,"Thomas J. Watson Center, IBM Research, Hawthorne, USA 10532"
2302,2038,"Thomas J. Watson Research Center, IBM Research, Hawthorne, NY"
7165,3446,"TimesTen Performance Software, Mountain View, CA"
1138,1138,"TransAction Software GmbH Gustav-Heinemann-Ring, München, Germany"
3536,1138,TransAction Software GmbH Munich
2603,2603,"Tsinghua University, Beijing, China"
2895,2603,"Tsinghua University, Beijing, P.R. China"
8534,2603,"Tsinghua University, Beijing, PR China"
5034,5136,TU Dresden
4067,8448,"TU Eindhoven, Eindhoven, The Netherlands"
2939,8144,"TU Ilmenau, Germany"
7229,1143,TU München
2529,1143,"TU München, Garching, Germany"
9017,1143,"TU München, Munich, Germany"
7230,1143,"TU München, XQRL, Inc."
3469,1143,TUM
1875,6752,U of Pennsylvania
9603,543,U. C. Berkeley
4550,543,"U. C. Berkeley, Berkeley, CA"
3067,855,U. C. Santa Cruz
4045,6684,"U. di Roma """"La Sapienza"""""
1155,1734,U. of British Columbia
1157,7856,U. of Illinois
4043,532,U. of Michigan
4866,7591,U. of Texas at Arlington
5132,8871,"U. of Torino, Torino, Italy"
4198,543,U.C. Berkeley
752,543,U.C. Berkeley Department of Electrical Engineering and Computer Science
663,543,"U.C. Berkeley, EECS Dept., Berkeley, CA"
4199,543,"U.C. Berkeley, Intel Research, Berkeley"
9450,7987,"U.C. San Diego, La Jolla, CA"
6609,2095,"U.Paris XI, LRI, 91405 Orsay, France"
547,543,UC Berkeley
7173,543,"UC Berkeley, Berkeley, CA"
5769,543,"UC Berkeley, Berkeley, CA, USA"
8667,543,"UC Berkeley, Berkeley, USA"
7458,543,"UC Berkeley, CS Division"
1867,543,"UC Berkeley, EECS Dept. Berkeley, CA"
4832,4832,UC Davis
554,1027,UC Riverside
2835,7987,UC San Diego
2901,7987,"UC San Diego, CA"
5093,7987,"UC San Diego, La Jolla, CA"
528,855,UC Santa Cruz
9658,855,"UC Santa Cruz, Santa Cruz, CA"
5766,855,"UC Santa Cruz, Santa Cruz, USA"
1816,543,"UC, Berkeley"
1360,7987,"UC, San Diego"
234,8888,UCLA
4335,8888,"UCLA Anderson School, Los Angeles, CA"
4524,8888,UCLA Computer Science
1090,8888,"UCLA Computer Science Department, Los Angeles, CA"
8027,8888,"UCLA Computer Science Department, Los Angeles, California, CA"
5394,8888,"UCLA, Los Angeles, CA"
6333,8888,"UCLA, Los Angeles, CA, USA"
2223,7987,UCSD
5635,7987,"UCSD, San Diego, CA, USA"
625,7856,UIUC
5521,7856,"UIUC, Urbana, IL"
3567,532,UM Ann Arbor
4871,6912,UMass Amherst
156,156,"UMass Boston, Boston, MA"
6750,156,"UMass/Boston, Dept. of CS, UMass/Boston, Boston, MA"
4843,8017,UNC Chapel Hill
6745,1734,"Univ British Columbia, 2366 Main Mall, UBC, Vancouver, BC"
1293,543,"Univ. California, Berkeley"
7587,6554,"Univ. degli Studi di Torino, Torino, Italy"
7614,7794,"Univ. di Milano, Milan, Italy"
7615,8871,"Univ. di Torino, Torino, Italy"
122,1734,Univ. of British Columbia
7582,1734,"Univ. of British Columbia, Vancouver, B.C., Canada"
7606,8823,"Univ. of Buffalo, Buffalo, NY"
4848,1027,"Univ. of California Riverside, Riverside, CA"
4810,855,Univ. of California Santa Cruz
8983,543,"Univ. of California, Berkeley EECS"
7603,543,"Univ. of California, Berkeley, IBM Almaden Research Center, San Jose, CA"
2467,1027,"Univ. of California, Riverside"
7565,7987,"Univ. of California, San Diego La Jolla, CA"
460,8057,"Univ. of Illinois at Chicago, Chicago, IL"
4792,7856,"Univ. of Illinois, Urbana-Champaign"
461,1416,"Univ. of Louisiana at Lafayette, Lafayette, LA"
3343,1451,Univ. of Maryland
7600,1451,"Univ. of Maryland, College Park"
7577,6912,"Univ. of Massachusetts, Amherst"
688,9351,Univ. of Melbourne
300,532,Univ. of Michigan
7578,1603,"Univ. of Munich, Munich, Germany"
7575,7575,"Univ. of Passau, Passau, Germany"
6512,6752,Univ. of Pennsylvania
4175,6684,"Univ. of Rome, """"La Sapienza"""""
3205,7591,Univ. of Texas at Arlington
2468,7591,"Univ. of Texas, Arlington"
7611,9332,"Univ. of Tokyo, Tokyo, Japan"
689,8170,Univ. of Toronto
1022,8170,"Univ. of Washington, Seattle"
4406,8170,"Univ. of Washington, Seattle, WA"
7732,8170,Univ. of Washington; E-mail: alon@cs.washington.edu
7607,8748,"Univ. of Waterloo, Waterloo, Ont. Canada"
7090,8125,Univ. of Wisconsin-Madison
7180,8125,"Univ. of Wisconsin-Madison, Madison, WI"
1019,8125,"Univ. of Wisconsin, Madison"
2256,2256,Univ. Paris Dauphine
476,2095,Univ. Paris XI
2862,2095,"Univ. Paris-Sud, France"
4486,4486,Univ. Politecnica de Madrid
2259,6256,Univ. Santa Clara
2863,2863,"Univ. Versailles-Saint-Quentin, France"
9074,8125,Univ. Wisconsin Madison
2899,8125,"Univ. Wisconsin, Madison"
5158,8356,"Univerisity of California, Santa Barbara, CA"
5066,2131,"Univeristy of New South Wales, Australia"
1761,1761,"Universidad de Buenos Aires, Departamento de Computación"
9406,7790,"Universidad de Chile, Chile"
8261,7790,"Universidad de Chile, Chile, C. P"
7906,4486,"Universidad Politécnica de Madrid (UPM), Madrid, Spain"
9288,4486,"Universidad Politécnica de Madrid, Spain"
8396,1778,"Universidade Federal do Rio de Janeiro, Rio de Janeiro-RJ, Brazil"
8398,1778,"Universidade Federal do Rio Grande do Sul, Brazil"
4705,6684,"Università """"La Sapienza"""", Roma, Italy"
9708,6667,"Università della Basilicata -- Potenza, Italy"
